_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
6347,,PLAY DOH,0.56,0.56,False,1263,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,
6348,,PLAY DOH,0.56,0.56,False,1264,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,
6349,,PLAY DOH,0.56,0.56,False,1265,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,
6350,,PLAY DON,0.56,0.56,False,1266,,1.0,,,,,,,,,,,,,,,0.56,PLAY DON,,,,,,,,,,
6351,,PLAY DO8,0.56,0.56,False,1267,,1.0,,,,,,,,,,,,,,,0.56,PLAY DO8,,,,,,,,,,
6352,,PLAY DOH,0.56,0.56,False,1268,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,
6353,,PLAY DOH,0.56,0.56,False,1269,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,
6354,,DG CHOC 1PC,1.33,1.33,False,1270,,1.0,,,,,,,,,,,,,,,1.33,DG CHOC 1PC,,,,,,,,,,
6355,,SOUR CREAM,4.28,4.28,False,1271,,1.0,,,,,,,,,,,,,,,4.28,SOUR CREAM,,,,,,,,,,
6356,,EGGS 6 OCT,9.12,9.12,False,1272,,1.0,,,,,,,,,,,,,,,9.12,EGGS 6 OCT,,,,,,,,,,
6357,,COMP BOOK,0.50,0.50,False,1273,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6358,,HOUSE KIT,11.23,11.23,False,1274,,1.0,,,,,,,,,,,,,,,11.23,HOUSE KIT,,,,,,,,,,
6359,,1% Milk,3.79,3.79,False,1275,,1.0,,,,,,,,,,,,,,,3.79,1% MILK,,,,,,,,,,
6360,,APPLE JUICE,3.38,3.38,False,1276,,1.0,,,,,,,,,,,,,,,3.38,APPLE JUICE,,,,,,,,,,
6361,,CHEESE SAUCE,2.34,2.34,False,1277,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,
6362,,CHEESE SAUCE,2.34,2.34,False,1278,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,
6363,,CHEESE SAUCE,2.34,2.34,False,1279,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,
6364,,CHEESE SAUCE,2.34,2.34,False,1280,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,
6365,,CHEESE SAUCE,2.34,2.34,False,1281,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,
6366,,CEEESE SAUCE,2.34,2.34,False,1282,,1.0,,,,,,,,,,,,,,,2.34,CEEESE SAUCE,,,,,,,,,,
6367,,CWEESE SAUCE,2.34,2.34,False,1283,,1.0,,,,,,,,,,,,,,,2.34,CWEESE SAUCE,,,,,,,,,,
6368,,CHEESE SAUCE,2.34,2.34,False,1284,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,
6369,,CWEESE SAUCE,2.34,2.34,False,1285,,1.0,,,,,,,,,,,,,,,2.34,CWEESE SAUCE,,,,,,,,,,
6370,,CHEESE SAUCE,2.34,2.34,False,1286,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,
6371,889714000038,Crest 3D White Professional Effects Whitestrips,12.62,12.62,False,1287,,1.0,,,,,,,,,,,,,CREST 3D WHITE,,12.62,10X10 3D PL,,,,,,,,,,
6372,,CRAFTS,12.62,12.62,False,1288,,1.0,,,,,,,,,,,,,,,12.62,CRAFTS,,,,,,,,,,
6373,,MS LRG RLNG,45.86,45.86,False,1289,,1.0,,,,,,,,,,,,,,,45.86,MS LRG RLNG,,,,,,,,,,
6374,,COMP BOOK,0.50,0.50,False,1290,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6375,,COMP BOOK,0.50,0.50,False,1291,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6376,,COMP BOOK,0.50,0.50,False,1292,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6377,,COMP BOOK,0.50,0.50,False,1293,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6378,,COMP BOOK,0.50,0.50,False,1294,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6379,,COMP BOOK,0.50,0.50,False,1295,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6380,,COMP BOOK,0.50,0.50,False,1296,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6381,,COMP BOOK,0.50,0.50,False,1297,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6382,,COMP BOOK,0.50,0.50,False,1298,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6383,,COMP BOOK,0.50,0.50,False,1299,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6384,,COMP BOOK,0.50,0.50,False,1300,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6385,,COMP BOOK,0.50,0.50,False,1301,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6386,,COMP BOOK,0.50,0.50,False,1302,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6387,,COMP BOOK,0.50,0.50,False,1303,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6388,,COMP BOOK,0.50,0.50,False,1304,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6389,,COMP BOOK,0.50,0.50,False,1305,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6390,,COMP BOOK,0.50,0.50,False,1306,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6391,,COMP BOOK,0.50,0.50,False,1307,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,,
6392,,Whole Milk,3.12,3.12,False,1308,,1.0,,,,,,,,,,,,,,,3.12,LUCERNE MILK 2%,,,,,,,,,,
6393,,LUCERNE SO,8.00,8.00,False,1309,,2.0,,,,,,,,,,,,,,,8.00,LUCERNE SO,,,,,,,,,,
6394,,SIG ICE CRM MOOSE,2.94,2.94,False,1311,,1.0,,,,,,,,,,,,,,,2.94,SIG ICE CRM MOOSE,,,,,,,,,,
6395,,SIG IC CRM MOOS,3.49,3.49,False,1312,,1.0,,,,,,,,,,,,,,,3.49,SIG IC CRM MOOS,,,,,,,,,,
6396,,SIG CORN,55.84,55.84,False,1313,,4.0,,,,,,,,,,,,,,,55.84,SIG CORN,,,,,,,,,,
6397,,VALU CRNR CORN CUT,3.99,3.99,False,1315,,1.0,,,,,,,,,,,,,,,3.99,VALU CRNR CORN CUT,,,,,,,,,,
6398,,COOL WHIP,5.16,5.16,False,1316,,2.0,,,,,,,,,,,,,,,5.16,COOL WHIP,,,,,,,,,,
6399,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,5.99,5.99,False,1318,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,5.99,MARIE CALLENDERS,,,,,False,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE
6400,,TEPP E 2T6,2.99,2.99,False,1319,,1.0,,,,,,,,,,,,,,,2.99,TEPP E 2T6,,,,,,,,,,
6401,4078,Sweet Corn Corn,55.84,55.84,False,1327,,4.0,,,,,,,,,,,,,,,55.84,SIG CORN,,,,,,,,,,
6402,,VALU CRNR CORN CUT,3.99,3.99,False,1330,,1.0,,,,,,,,,,,,,,,3.99,VALU CRNR CORN CUT,,,,,,,,,,
6403,043000009604,COOL WHIP Original Whipped Topping 16 oz,5.16,5.16,False,1332,,2.0,,,,,,,,COOL WHIP WHIPPED TOPPING,559c2234e4b06aca36af13c6,,,,COOL WHIP,,5.16,COOL WHIP,,,,,,,,,,COOL WHIP WHIPPED TOPPING
6404,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,5.99,5.99,False,1335,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,5.99,MARIE CALLENDERS,,,,,False,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE
6405,311111511867,BEN AND JERRYS ICE CREAM,3.99,3.99,False,1337,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.99,BEN & JERRYS ND,,,39.9,,False,,,,,BEN AND JERRYS ICE CREAM
6406,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,19.96,19.96,False,1339,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,19.96,B & J CHUNKY,,,199.6,,,,,,,BEN AND JERRYS ICE CREAM
6407,076840100477,BEN & JERRYS FROZEN CHOC FUDGE BROWNIE ICE CREAM REGULAR 16 OZ - 0076840100471,4.99,4.99,False,1342,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.99,B&J CHOC FUDG BRN,,,49.9,,,,,,,BEN AND JERRYS ICE CREAM
6408,,20-24LB SFY TRKY,38.76,38.76,False,1344,,1.0,,,,,,,,,,,,,,,38.76,20-24LB SFY TRKY,,,,,,,,,,
6409,,USDA Choice Boneless Beef Chuck Cross Rib Roast,18.50,18.50,False,1346,,1.0,,,,,,,,,,,,,,,18.50,BNLS CROSSRIB RST,,,,,,,,,,
6410,,HRML CURE 81 BI,30.59,30.59,False,1348,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HORMEL,OSCAR MAYER LUNCH MEAT,30.59,HRML CURE 81 BI,,,,,True,,,,,
6411,,SIG SEL PORK SAUS,2.74,2.74,False,1350,,1.0,,,,,,,,,,,,,PRIVATE SELECTION,,2.74,SIG SEL PORK SAUS,,,,,,,,,,
6412,021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,223.36,223.36,False,1352,,8.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,223.36,HEMPLERS S,,,,,,,,,,
6413,021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,3.49,3.49,False,1355,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,3.49,HEMPLERS PEPPER,,,,,,,,,,
6414,021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,20.00,20.00,False,1357,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,20.00,HEMPLERS G,,,,,,,,,,
6415,021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,20.00,20.00,False,1360,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,20.00,HEMPLERS G,,,,,,,,,,
6416,034695123621,JHN SLS FDS CHCK BRST STRP FJT RIB MT FLY CKD KP FRZN ENTR BAG 16 OZ,6.99,6.99,False,1363,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JOHN SOULES FOODS,T.G.I. FRIDAY'S FROZEN APPETIZER,6.99,JOHN SOULES,,,,,,,,,,
6417,042222336413,JN O BNLS TRKY BRST GRVY KP FRZN ENTR WRP IN BAG 44 OZ,10.99,10.99,False,1365,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JENNIE-O,T.G.I. FRIDAY'S FROZEN APPETIZER,10.99,JNO TRKY BRST BNLS,,,,,,,,,,
6418,051611165893,CLMN HCKR SMKD SLCD PRK BCN WRP 12 OZ,23.96,23.96,False,1367,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,COLEMAN NATURAL,OSCAR MAYER BACON,23.96,COLEMAN BA,,,,,,,,,,
6419,,JIMMY DEAN,13.96,13.96,False,1370,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,13.96,JIMMY DEAN,,,,,True,,,,,
6420,23572500000,Signature Roast Beef,53.91,53.91,False,1373,,3.0,,,,,,,,,,,,,SIGNATURE,,53.91,SIG FRM BE,,,,,,,,,,
6421,,Jalapeno Peppers,2.69,2.69,False,1376,,1.0,,,,,,,,,,,,,,,2.69,JALAPENO PEPPERS,,,,,,,,,,
6422,,FRSH EXP S,17.16,17.16,False,1378,,2.0,,,,,,,,,,,,,FRESH EXPRESS,,17.16,FRSH EXP S,,,,,,,,,,
6423,,Raspberries,10.00,10.00,False,1381,,2.0,,,,,,,,,,,,,,,10.00,RASPBERRIE,,,,,,,,,,
6424,,Strawberries,5.99,5.99,False,1384,,1.0,,,,,,,,,,,,,,,5.99,STRAWBERRIES 1LB,,,,,,,,,,
6425,012000171864,DIET PEPSI SODA COLA CAN IN FRIDGE PCK BX 12 CT 144 OZ,8.99,8.99,False,1386,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DIET PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,8.99,PEPSI DIET SODA,,,,,,,,,,DIET PEPSI 12 OZ 12 PACK
6426,012000000171,REGULAR PEPSI SODA COLA CAN 24 CT 288 OZ,8.99,8.99,False,1388,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 24+ COUNT,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,8.99,PEPSI,,,,,,,,,,PEPSI 12 OZ 24+ COUNT
6427,511111003960,MOUNTAIN DEW,35.96,35.96,False,1390,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,MOUNTAIN DEW,,35.96,MOUNTAIN D,,,,,False,,,,,
6428,,Sparkling Water,80.00,80.00,False,1393,,8.0,,,,,,,,,,,,,,,80.00,SPARKLING,,,,,,,,,,
6429,,Sparkling Water,5.00,5.00,False,1396,,2.0,,,,,,,,,,,,,,,5.00,SPARKLING,,,,,,,,,,
6430,,GRAPE RASP,11.25,11.25,False,1399,,3.0,,,,,,,,,,,,,,,11.25,GRAPE RASP,,,,,,,,,,
6431,,SIG CRAN RSP JUICE,1.69,1.69,False,1402,,1.0,,,,,,,,,,,,,,,1.69,SIG CRAN RSP JUICE,,,,,,,,,,
6432,,SIG CRAN APL JUICE,1.69,1.69,False,1404,,1.0,,,,,,,,,,,,,,,1.69,SIG CRAN APL JUICE,,,,,,,,,,
6433,,SIG CRAN RSP JUICE,2.99,2.99,False,1406,,1.0,,,,,,,,,,,,,,,2.99,SIG CRAN RSP JUICE,,,,,,,,,,
6434,511111101451,QUAKER,3.99,3.99,False,1408,,1.0,,,,,,Action not allowed for user and CPG,53e10d6368abd3c7065097cc,,53e10d6368abd3c7065097cc,,,,QUAKER,,3.99,QUAKER OATS,,,,,False,,,,,QUAKER CEREAL & OATS
6435,,WHOLE KERN,7.84,7.84,False,1410,,4.0,,,,,,,,,,,,,KROGER,,7.84,WHOLE KERN,,,,,,,,,,
6436,,KRAZY KRIT,5.96,5.96,False,1413,,2.0,,,,,,,,,,,,,,,5.96,KRAZY KRIT,,,,,,,,,,
6437,,KRAZY KRITTER,1.49,1.49,False,1416,,1.0,,,,,,,,,,,,,,,1.49,KRAZY KRITTER,,,,,,,,,,
6438,,KRAZY KRITTER BLUE,1.49,1.49,False,1418,,1.0,,,,,,,,,,,,,,,1.49,KRAZY KRITTER BLUE,,,,,,,,,,
6439,043000081501,JELL-O Play Ocean Cutters Kit Strawberry 2 - 3 OZ Boxes,7.96,7.96,False,1420,,2.0,,,,,,,,JELL-O PLAY KIT,559c2234e4b06aca36af13c6,,,,JELL-O,,7.96,JELLO,,,,,,,,,,JELL-O PLAY KIT
6440,043000050910,Jell-O Sugar Free Gelatin Strawberry 25 oz 8 pk,7.96,7.96,False,1423,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,559c2234e4b06aca36af13c6,,,,JELL-O,,7.96,JELLO,,,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING
6441,043000050910,Jell-O Sugar Free Gelatin Strawberry 25 oz 8 pk,7.96,7.96,False,1426,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,559c2234e4b06aca36af13c6,,,,JELL-O,,7.96,JELLO,,,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING
6442,049000012781,Coca-Cola Coke - Classic,16.00,16.00,False,1429,,2.0,,,,,,,,PEPSI 12 OZ 24+ COUNT,5332f5fbe4b03c9a25efd0ba,,,,COKE,PEPSI 12 OZ 24+ COUNT,16.00,COCA COLA,,,,,True,,,,,
6443,049000010633,Diet Coke Diet Coke,16.00,16.00,False,1432,,2.0,,,,,,,,DIET PEPSI 12 OZ 24+ COUNT,5332f5fbe4b03c9a25efd0ba,,,,DIET COKE,DIET PEPSI 12 OZ 24+ COUNT,16.00,DIET COKE,,,,,True,,,,,
6444,511111004127,V8,10.00,10.00,False,1435,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,V8,,10.00,V8 100% VEG JCE,,,100.0,,False,,,,,
6445,511111004127,V8,3.49,3.49,False,1438,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,V8,,3.49,V8 100% VEG JCE,,,34.9,,False,,,,,
6446,051000228895,V8 ORGN 100 PCT VGTB JC FR CNCN VGTB JC BLND BTL RFRG AFTR OPNN 6PK 12 FL OZ,13.96,13.96,False,1440,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,V8,,13.96,V8 100% VE,,,,,,,,,,
6447,,MARGARITA,12.16,12.16,False,1443,,8.0,,,,,,,,,,,,,,,12.16,MARGARITA,,,,,,,,,,
6448,,PAGASA RIGATONI,0.19,0.19,False,1446,,1.0,,,,,,,,,,,,,,,0.19,PAGASA RIGATONI,,,,,,,,,,
6449,,PAGASA PAS,54.91,54.91,False,1448,,17.0,,,,,,,,,,,,,,,54.91,PAGASA PAS,,,,,,,,,,
6450,071100211474,Hidden Valley Original Ranch Salad Dressing 48 Oz,13.16,13.16,False,1451,,2.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,13.16,HVR DRESSI,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER
6451,074682200294,R W KND FML BT VGTB JC BTL RFRG AFTR OPNN 32 FL OZ,7.89,7.89,False,1454,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,R.W. KNUDSEN,,7.89,KNUDSE JUICE BEET,,,,,,,,,,
6452,078000010367,7UP Lemon Lime Soda - 12 Pack Cans,8.99,8.99,False,1456,,1.0,,,,,,,,SIERRA MIST 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,7UP,,8.99,7UP SODA COOL PACK,,,,,True,,,,,
6453,,GRANURO FETTUCCINE,0.19,0.19,False,1458,,1.0,,,,,,,,,,,,,,,0.19,GRANURO FETTUCCINE,,,,,,,,,,
6454,4090,Regular Spinach,3.04,3.04,False,1460,,4.0,,,,,,,,,,,,,,,3.04,GRANORO SP,,,,,,,,,,
6455,,Mozzarella Cheese,4.49,4.49,False,1463,,1.0,,,,,,,,,,,,,,,4.49,LUC CHESE MOZZARLA,,,,,,,,,,
6456,,SIG IC CRM SANDWCH,5.00,5.00,False,1465,,1.0,,,,,,,,,,,,,,,5.00,SIG IC CRM SANDWCH,,,,,,,,,,
6457,,LUC FRZN DSRT VAN,6.99,6.99,False,1467,,1.0,,,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,,,,,,,,
6458,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,False,1469,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,False,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE
6459,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,False,1471,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,False,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE
6460,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,5.99,5.99,False,1473,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.99,B&J CHUNKY MONKEY,,,59.9,,,,,,,BEN AND JERRYS ICE CREAM
6461,011594404013,HWN ONN RNG SWT M GLDN CRSP BAG 4 OZ,1.49,1.49,False,1475,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HAWAIIAN,,1.49,SIG HAWAIIAN SWT,,,,,,,,,,
6462,,Boston Cream Cake 8 Inch 1 Layer,5.00,5.00,False,1477,,1.0,,,,,,,,,,,,,,,5.00,CAKE BOSTON,,,,,,,,,,
6463,,THOMAS PLAIN BAGL,5.79,5.79,False,1479,,1.0,,,,,,,,,,,,,THOMAS',,5.79,THOMAS PLAIN BAGL,,,,,,,,,,
6464,,90% Lean Ground Beef,6.30,6.30,False,1481,,1.0,,,,,,,,,,,,,,,6.30,90% LEAN GR BF,,,,,,,,,,
6465,,90% Lean Ground Beef,6.20,6.20,False,1483,,1.0,,,,,,,,,,,,,,,6.20,90% LEAN GR BF,,,,,,,,,,
6466,,90% Lean Ground Beef,6.35,6.35,False,1486,,1.0,,,,,,,,,,,,,,,6.35,90% LEAN GR BF,,,,,,,,,,
6467,,90% Lean Ground Beef,6.05,6.05,False,1488,,1.0,,,,,,,,,,,,,,,6.05,90% LEAN GR BF,,,,,,,,,,
6468,,JV CHEDDAR,79.84,79.84,False,1490,,4.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JOHNSONVILLE,OSCAR MAYER SAUSAGE LINK,79.84,JV CHEDDAR,,,,,True,,,,,
6469,,TF SUNFLOWER CRNCH,3.50,3.50,False,1493,,1.0,,,,,,,,,,,,,TAYLOR FARMS,,3.50,TF SUNFLOWER CRNCH,,,,,,,,,,
6470,4023,Flame Red Seedless Grapes,2.42,2.42,False,1495,,1.0,,,,,,,,,,,,,,,2.42,WT RED SDLS GRAPES,,,,,,,,,,
6471,4011,Yellow Bananas,0.80,0.80,False,1497,,1.0,,,,,,,,,,,,,,,0.80,BANANAS YELLOW,,,,,,,,,,
6472,511111904175,PEPPERIDGE FARM,3.00,3.00,False,1499,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PEPPERIDGE FARM,,3.00,PF COOKIES,,,30.0,,False,,,,,
6473,511111904175,PEPPERIDGE FARM,3.00,3.00,False,1501,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PEPPERIDGE FARM,,3.00,PEP FARM CCNT CKY,,,30.0,,False,,,,,
6474,,Sparkling Water,5.00,5.00,False,1503,,2.0,,,,,,,,,,,,,,,5.00,SPARKLING,,,,,,,,,,
6475,,GRAPE RASP,245.00,245.00,False,1506,,14.0,,,,,,,,,,,,,,,245.00,GRAPE RASP,,,,,,,,,,
6476,,SIG PASTA SHELL SM,1.25,1.25,False,1509,,1.0,,,,,,,,,,,,,,,1.25,SIG PASTA SHELL SM,,,,,,,,,,
6477,,SIG VNGRTT,9.96,9.96,False,1511,,2.0,,,,,,,,,,,,,,,9.96,SIG VNGRTT,,,,,,,,,,
6478,,SIG PASTA,10.00,10.00,False,1514,,2.0,,,,,,,,,,,,,,,10.00,SIG PASTA,,,,,,,,,,
6479,,SIG SHELL,20.00,20.00,False,1517,,4.0,,,,,,,,,,,,,,,20.00,SIG SHELL,,,,,,,,,,
6480,,SIG PASTA,11.25,11.25,False,1520,,3.0,,,,,,,,,,,,,,,11.25,SIG PASTA,,,,,,,,,,
6481,,CHEEZ IT C,25.16,25.16,False,1523,,2.0,,,,,,,,,,,,,CHEEZ-IT,,25.16,CHEEZ IT C,,,,,,,,,,
6482,041129411506,"CLASSICO Pasta Sauce Alfredo Asiago Romano Light, 15 Oz",3.49,3.49,False,1526,,1.0,,,,,,,559c2234e4b06aca36af13c6,CLASSICO SAUCE,559c2234e4b06aca36af13c6,,,,CLASSICO,,3.49,CLASSICO ALFRD ROM,,,17.5,,,,,,,CLASSICO SAUCE
6483,311111603920,CLASSICO SAUCE,3.49,3.49,False,1528,,1.0,,,,,,,559c2234e4b06aca36af13c6,CLASSICO SAUCE,559c2234e4b06aca36af13c6,,,,CLASSICO,,3.49,CLASSICO PSTA SCE,,,17.5,,False,,,,,CLASSICO SAUCE
6484,,NBC CRCKR,15.96,15.96,False,1530,,2.0,,,,,,,,,,,,,NABISCO,,15.96,NBC CRCKR,,,,,,,,,,
6485,044000034030,NBSC OR DBL STF SNDW CRM FLD CHCL CK BOX 5.6 OZ,3.99,3.99,False,1533,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,OREO,,3.99,NBC OREO CKY REG,,,,,,,,,,
6486,044000039905,NBSC RTZ BTR CRCK BOX 13.7 OZ,3.99,3.99,False,1535,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,RITZ,,3.99,NABISCO RITZ CRISP,,,,,,,,,,
6487,044000051051,NBSC RTZ CHP SNCK SR CRM ONN TSTD OVN BKD SQR 40 PCT LS FAT BAG 8.1 OZ,3.99,3.99,False,1537,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,RITZ TOASTED CHIPS,ATHENOS PITA CHIPS,3.99,NBC RITZ TSTD CHPS,,,,,,,,,,
6488,048001154049,Knorr Homestyle Stock Beef Beef Concentrated Broth,6.76,6.76,False,1539,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR RECIPE MIXES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,6.76,KNORR BF B,,,67.6,,,,,,,KNORR RECIPE MIXES
